,review_description,rating,cleaned_text,sentiment_score,vader_label,highest_emotion
154437,Tons of fun when relaxing,5,tons of fun when relaxing,0.7579,2,positive
99681,Nice game,4,nice game,0.4215,2,trust
194059,Good,5,good,0.4404,2,trust
141679,Its cool,5,its cool,0.3182,2,positive
111726,"Great game, relies too much on pay to win though.",4,great game relies too much on pay to win though,0.8176,2,trust
40568,So fun,5,so fun,0.5563,2,positive
149784,Love it,5,love it,0.6369,2,positive
147400,Good time passer really pays out threw money well app and pay pal,5,good time passer really pays out threw money well app and pay pal,0.5574,2,anticipation
163984,I only play when I'm bored but honestly this the best game ever,5,i only play when im bored but honestly this the best game ever,0.899,2,trust
119862,Good,5,good,0.4404,2,trust
73623,This game is so fun and relaxing,5,this game is so fun and relaxing,0.8274,2,positive
40426,Good,5,good,0.4404,2,trust
172806,It is best game to bore day .just relax to minds,4,it is best game to bore day just relax to minds,0.7269,2,negative
132504,Perfect 💗,5,perfect,0.5719,2,trust
182448,Nice game,1,nice game,0.4215,2,trust
47040,Amazing 👌👌☺️☺️🌟🌟,5,amazing,0.5859,2,trust
307802,Very nice game,5,very nice game,0.4754,2,trust
270837,A lot of fun to challenge you with some levels takes all your thought to beat that level.,5,a lot of fun to challenge you with some levels takes all your thought to beat that level,0.5574,2,positive
93316,Time pass good app,5,time pass good app,0.4404,2,anticipation
252054,Very good,5,very good,0.4927,2,trust
188457,Great game,5,great game,0.6249,2,trust
209896,Great,5,great,0.6249,2,trust
4971,Nice and free of tension after work,5,nice and free of tension after work,0.5859,2,trust
98653,Very entertaining! Thank you for sharing this game. Very relaxing. Helps center your thinking,5,very entertaining thank you for sharing this game very relaxing helps center your thinking,0.9342,2,positive
18108,Love thus,5,love thus,0.6369,2,positive
249844,very good game,5,very good game,0.4927,2,trust
130302,It's awesome,5,its awesome,0.6249,2,trust
33484,Sweet suger,5,sweet suger,0.4588,2,trust
297399,Great game. Only problem is time runs away whilst playing.,5,great game only problem is time runs away whilst playing,0.4939,2,negative
96745,Good game.,5,good game,0.4404,2,trust
280388,Very good,5,very good,0.4927,2,trust
1060,Nice game,5,nice game,0.4215,2,trust
188278,This game is the most popular game in my life,5,this game is the most popular game in my life,0.4754,2,trust
63322,Awesome,4,awesome,0.6249,2,trust
296990,Good,5,good,0.4404,2,trust
181100,Good,1,good,0.4404,2,trust
267415,I like it,5,i like it,0.3612,2,trust
239886,Awesome,5,awesome,0.6249,2,trust
265083,Very good,4,very good,0.4927,2,trust
245235,Good game,5,good game,0.4404,2,trust
201839,Love this game 🥳👍🏻,5,love this game,0.6369,2,positive
58641,Awesome,5,awesome,0.6249,2,trust
127178,Good for passing time,5,good for passing time,0.4404,2,anticipation
190518,Great,5,great,0.6249,2,trust
278454,You people are doing well,5,you people are doing well,0.2732,2,trust
267763,Fun,5,fun,0.5106,2,positive
266084,It's a great app. I like how they give me boosters and I feel it's a stress reliever whenever I play it. Let me go back and smash more candies😄,4,its a great app i like how they give me boosters and i feel its a stress reliever whenever i play it let me go back and smash more candies,0.8271,2,negative
12438,I enjoy the game very much,5,i enjoy the game very much,0.4939,2,trust
72184,Ok,5,ok,0.296,2,trust
154960,Good,5,good,0.4404,2,trust
137910,Not bad,1,not bad,0.431,2,negative
115581,Just fun,4,just fun,0.5106,2,positive
290064,Superb,5,superb,0.6249,2,positive
123051,Awesome,5,awesome,0.6249,2,trust
268354,Fun and cool,5,fun and cool,0.6808,2,positive
264149,Nice game,5,nice game,0.4215,2,trust
66045,Super addictive,5,super addictive,0.5994,2,trust
1648,Amazing,5,amazing,0.5859,2,trust
122971,"Woah, it's fun to play",5,woah its fun to play,0.6908,2,positive
116913,"Awesome game, stress will leave you I can't leave the game",4,awesome game stress will leave you i cant leave the game,0.2263,2,negative
196594,Amazing game,5,amazing game,0.5859,2,trust
157716,Nice 👍😊,5,nice,0.4215,2,trust
107262,To good,5,to good,0.4404,2,trust
92322,Nice game 👍👍👍👍op,5,nice game op,0.4215,2,trust
121127,RELAX,5,relax,0.4404,2,trust
23336,I love this game so much,5,i love this game so much,0.6369,2,positive
5694,nice,5,nice,0.4215,2,trust
244179,Very good,5,very good,0.4927,2,trust
42138,It a nice apo..,5,it a nice apo,0.4215,2,trust
222096,Happy happy,5,happy happy,0.8126,2,trust
16440,great,5,great,0.6249,2,trust
114418,play,1,play,0.34,2,trust
139876,Fun!,4,fun,0.5106,2,positive
72516,Good,4,good,0.4404,2,trust
120599,Good game,5,good game,0.4404,2,trust
205097,Best time pass game,5,best time pass game,0.6369,2,anticipation
81654,Beautiful game,5,beautiful game,0.5994,2,positive
206410,Best,5,best,0.6369,2,trust
302401,I Love you candy crush saga game and all the best for your life and games,5,i love you candy crush saga game and all the best for your life and games,0.8316,2,positive
271659,Nice,4,nice,0.4215,2,trust
177591,Cool,5,cool,0.3182,2,positive
171759,The addicted game 🎮 ever happy to play nice,5,the addicted game ever happy to play nice,0.836,2,trust
209298,I love this game,5,i love this game,0.6369,2,positive
36384,Nice app relaxing and enjoyable,5,nice app relaxing and enjoyable,0.836,2,trust
275985,Very nice,5,very nice,0.4754,2,trust
174784,How do i play with fellower players,5,how do i play with fellower players,0.34,2,trust
28583,Good,5,good,0.4404,2,trust
231642,Excellent,5,excellent,0.5719,2,trust
222293,I love this game!,5,i love this game,0.6369,2,positive
37036,I love this game,5,i love this game,0.6369,2,positive
160654,Relaxing cant stop,5,relaxing cant stop,0.6234,2,trust
120702,So good,5,so good,0.4927,2,trust
178448,Very fun,5,very fun,0.5563,2,positive
51129,Challenging,5,challenging,0.1531,2,trust
245865,Perfecto,5,perfecto,0.3182,2,trust
85561,Very much ❤️❤️❤️ happy,5,very much happy,0.6096,2,trust
153411,It ok,3,it ok,0.296,2,trust
69980,Good,5,good,0.4404,2,trust
295626,nice apps,5,nice apps,0.4215,2,trust
133175,Good,5,good,0.4404,2,trust
193521,Ok,4,ok,0.296,2,trust
9362,So enjoy Good,5,so enjoy good,0.7698,2,trust
252954,Interesting,5,interesting,0.4019,2,positive
124052,I really enjoyed this one Once you get started you can not stop .,5,i really enjoyed this one once you get started you can not stop,0.6685,2,trust
51919,Good,1,good,0.4404,2,trust
157578,Amazing game,5,amazing game,0.5859,2,trust
8030,Nice game I love to play it,4,nice game i love to play it,0.8555,2,positive
160765,Very interesting game and fun 😊,5,very interesting game and fun,0.7425,2,positive
154260,Lots of fun and challenge.,5,lots of fun and challenge,0.5574,2,positive
6861,Nice game,5,nice game,0.4215,2,trust
151866,I loved it,5,i loved it,0.5994,2,trust
69603,good.................,5,good,0.4404,2,trust
300602,Good,5,good,0.4404,2,trust
69452,Good,5,good,0.4404,2,trust
223317,Well playing,5,well playing,0.4404,2,trust
116287,I love it. So challenging and satisfying,5,i love it so challenging and satisfying,0.854,2,positive
35428,It's fun,5,its fun,0.5106,2,positive
122357,"Fun, addicting game. Enjoying the different puzzles.",5,fun addicting game enjoying the different puzzles,0.7717,2,positive
198060,So so entertaining I love it,5,so so entertaining i love it,0.8486,2,positive
306018,Brilliant,5,brilliant,0.5859,2,trust
225730,It's our brain refresh and time pass. Nice game,5,its our brain refresh and time pass nice game,0.4215,2,anticipation
181862,I love playing Candy Crush. It keeps mind busy,4,i love playing candy crush it keeps mind busy,0.6597,2,positive
239919,It's very good while I am off from duty or while I am alone.,5,its very good while i am off from duty or while i am alone,0.2944,2,trust
207828,So nice,5,so nice,0.4754,2,trust
261338,nice,5,nice,0.4215,2,trust
273169,Do play it,5,do play it,0.34,2,trust
135847,i like it,5,i like it,0.3612,2,trust
17871,nice,5,nice,0.4215,2,trust
268631,Great,5,great,0.6249,2,trust
6843,Good,5,good,0.4404,2,trust
229650,Fun n so enjoyable! Challenging and exciting as wey.,5,fun n so enjoyable challenging and exciting as wey,0.8903,2,positive
190343,Awesome,5,awesome,0.6249,2,trust
17123,Super,4,super,0.5994,2,trust
255729,Good game,4,good game,0.4404,2,trust
91108,Brilliant👍,5,brilliant,0.5859,2,trust
255160,Good app,5,good app,0.4404,2,trust
19904,This awesome 👌,5,this awesome,0.6249,2,trust
212674,I personally love this game... it's a great way to occupy your mind ...it's just that sometimes the levels feel as if its close to impossible without booster or spending 💰cash,3,i personally love this game its a great way to occupy your mind its just that sometimes the levels feel as if its close to impossible without booster or spending cash,0.8519,2,positive
235251,Nice,5,nice,0.4215,2,trust
291253,Fun,4,fun,0.5106,2,positive
118322,awesome,5,awesome,0.6249,2,trust
10080,Best game ever,5,best game ever,0.6369,2,trust
68060,Good,5,good,0.4404,2,trust
292168,Marvelous,5,marvelous,0.5994,2,positive
246040,Interesting game,3,interesting game,0.4019,2,positive
276356,"Well this game wasn't so bad, and I'm so good at the starter levels to save the items, especially the lollipop when I reach the last move on the 1st try.",3,well this game wasnt so bad and im so good at the starter levels to save the items especially the lollipop when i reach the last move on the 1st try,0.914,2,trust
190,Super,5,super,0.5994,2,trust
308689,Very very good,5,very very good,0.5379,2,trust
128117,Too focused on getting you to spend money,3,too focused on getting you to spend money,0.3818,2,trust
123528,The game is amazing,5,the game is amazing,0.5859,2,trust
146106,Enjoyable,5,enjoyable,0.4404,2,trust
182990,It's good,5,its good,0.4404,2,trust
218355,Good,5,good,0.4404,2,trust
109437,Argghh this'll make every pirate relax and feel good. X,5,argghh thisll make every pirate relax and feel good x,0.7003,2,trust
288613,Excellent.,5,excellent,0.5719,2,trust
148322,Good,5,good,0.4404,2,trust
38702,Great,5,great,0.6249,2,trust
183621,It's a good game,5,its a good game,0.4404,2,trust
67956,Mind relax game .. enjoy ...,5,mind relax game enjoy,0.7269,2,trust
7022,Good,3,good,0.4404,2,trust
76595,Enjoyable and great to relax with. My mom used to play before she passed so it's a great connection. I love that the levels build in difficulty unlike other games where it's difficult right away.,5,enjoyable and great to relax with my mom used to play before she passed so its a great connection i love that the levels build in difficulty unlike other games where its difficult right away,0.9493,2,positive
195671,Is this game entertainment,5,is this game entertainment,0.4215,2,trust
224633,Good,4,good,0.4404,2,trust
132705,Lots of fun,4,lots of fun,0.5106,2,positive
3222,Great,5,great,0.6249,2,trust
192708,Very good,5,very good,0.4927,2,trust
308565,Awesome game,5,awesome game,0.6249,2,trust
36438,Good game,5,good game,0.4404,2,trust
200359,Good,3,good,0.4404,2,trust
85370,It's fun. I loved every bit of it.,5,its fun i loved every bit of it,0.802,2,positive
33400,Good 👍 game,5,good game,0.4404,2,trust
292297,Very fun,5,very fun,0.5563,2,positive
155163,Great fun,4,great fun,0.8126,2,positive
11552,Ms dhoni play this game is liye mai download Kiya,5,ms dhoni play this game is liye mai download kiya,0.34,2,trust
181274,nice 👍👍,5,nice,0.4215,2,trust
286021,Best game,5,best game,0.6369,2,trust
214774,amazing game,5,amazing game,0.5859,2,trust
50314,Y u r my sweetheart neckline wide variety ho w,2,y u r my sweetheart neckline wide variety ho w,0.6486,2,trust
93466,Good distraction after a busy day,5,good distraction after a busy day,0.0772,2,trust
165218,Interesting!!!!!!,4,interesting,0.4019,2,positive
285330,awesome fun game,5,awesome fun game,0.8126,2,positive
167676,Great,3,great,0.6249,2,trust
181528,"It's very good app. Nothing problem to play, according to me.",5,its very good app nothing problem to play according to me,0.5291,2,trust
69189,Good game,5,good game,0.4404,2,trust
281768,Divine,3,divine,0.5574,2,trust
150176,Excellent,5,excellent,0.5719,2,trust
114557,This game is amazing I don't have words to describe this game 😀😀,5,this game is amazing i dont have words to describe this game,0.5859,2,negative
73202,Good game,5,good game,0.4404,2,trust
256867,Nice,4,nice,0.4215,2,trust
67640,Good game,4,good game,0.4404,2,trust
278173,Great game to pass the time,5,great game to pass the time,0.6249,2,anticipation
189595,Nice,5,nice,0.4215,2,trust
125385,I love this game very much,5,i love this game very much,0.6369,2,positive
128453,This game is one hell of a good game..I definitely love it..it's so amazing you got to try it,4,this game is one hell of a good gamei definitely love itits so amazing you got to try it,0.8516,2,positive
93462,love this game it keeps my entertained for ages.,5,love this game it keeps my entertained for ages,0.7845,2,positive
251887,Good,4,good,0.4404,2,trust
287992,Great fun.,5,great fun,0.8126,2,positive
140883,It's a nice time passer,4,its a nice time passer,0.4215,2,anticipation
213689,Awesome,5,awesome,0.6249,2,trust
184241,Brilliant,5,brilliant,0.5859,2,trust
68032,I really love this game. The longest game I've ever played. Great for the whole family. Great addition to the game. Awesome new updates 👍👍👍😀All these years and I still love the challenges of this game,5,i really love this game the longest game ive ever played great for the whole family great addition to the game awesome new updates all these years and i still love the challenges of this game,0.9776,2,positive
138242,it's a nice game😘😘,5,its a nice game,0.4215,2,trust
242879,"Fun, just a lot though and can become frustrating overtime lol",4,fun just a lot though and can become frustrating overtime lol,0.4939,2,positive
