,review_description,rating,cleaned_text,sentiment_score,vader_label,highest_emotion
41538,"Game is choppy and bugs ... ..!why they r not received may marking hunt we r not ganers be like children for extra keep don't download Gay's ,,,,, because lag game like not for children mind game 3 star's",3,game is choppy and bugs why they r not received may marking hunt we r not ganers be like children for extra keep dont download gays because lag game like not for children mind game 3 stars,-0.6828,0,positive
259526,There is bug in 1734. It can make me angry because I struck that level. Please clear that bug,1,there is bug in 1734 it can make me angry because i struck that level please clear that bug,-0.1027,0,negative
83143,It not easy any more,5,it not easy any more,-0.3412,0,trust
193718,This update is not good 😠😠😠,1,this update is not good,-0.3412,0,trust
228704,"Why after an update is it freezing and not loading, stays on a screen blank. etc.. dumb never had a problem In years. Fix the bugs lame.. I Uninstalled this.",1,why after an update is it freezing and not loading stays on a screen blank etc dumb never had a problem in years fix the bugs lame i uninstalled this,-0.6419,0,negative
231236,This is not fun,1,this is not fun,-0.4023,0,positive
192302,I played no depressed,4,i played no depressed,-0.4767,0,negative
78511,"Have played since near the beginning, but lately, it's become clear that this is just about trying to get you to purchase packs, the levels are mostly impossible, far too few moves, so there's no actual skill as you have no chance anyway. The fish never eat what you need them to, if you get a power up it blows before you can launch it, the sound effects are annoying, sometimes the music is really depressing, I purchased a pack, money taken, but no pack given, so no, will not buy to pass a level.",2,have played since near the beginning but lately its become clear that this is just about trying to get you to purchase packs the levels are mostly impossible far too few moves so theres no actual skill as you have no chance anyway the fish never eat what you need them to if you get a power up it blows before you can launch it the sound effects are annoying sometimes the music is really depressing i purchased a pack money taken but no pack given so no will not buy to pass a level,-0.9282,0,positive
115051,"More addictive than tiktok, beware of wasting valiable time on this dump game",4,more addictive than tiktok beware of wasting valiable time on this dump game,-0.6908,0,negative
212119,"Whatever you do, do not buy items on candy crush.. its a scam. The game makes it impossible to pass certain rounds no matter how well you play, it's programmed that way so you're tempted to purchase boosters. Reality is, when the game senses you're stuck on a round for some time it will automatically give you a winning chance where any move you make will allow you to pass the round. I'm on level 4950 and I seen all the glitches and scams. Candy crush is not true to the player, do not purchase!!",1,whatever you do do not buy items on candy crush its a scam the game makes it impossible to pass certain rounds no matter how well you play its programmed that way so youre tempted to purchase boosters reality is when the game senses youre stuck on a round for some time it will automatically give you a winning chance where any move you make will allow you to pass the round im on level 4950 and i seen all the glitches and scams candy crush is not true to the player do not purchase,-0.4993,0,trust
38820,Bad game ever,1,bad game ever,-0.5423,0,negative
83267,Now game getting worst they take ads and race of gold is also not there,1,now game getting worst they take ads and race of gold is also not there,-0.6249,0,positive
152167,Horrible,1,horrible,-0.5423,0,negative
187776,Stress reliever,5,stress reliever,-0.0772,0,negative
100161,Don't enjoy how the game manipulates the players into spending their money.,3,dont enjoy how the game manipulates the players into spending their money,-0.3875,0,trust
220036,It's ease my stress,5,its ease my stress,-0.0772,0,positive
9420,👎👎👎👎👎👎👎👎👎👎👎 i dont like,1,i dont like,-0.2755,0,trust
189357,On fire 🔥,5,on fire,-0.34,0,trust
278972,You have a very bad service,1,you have a very bad service,-0.5849,0,negative
196259,"Scumbags expect you to pay crazy money just to play this silly game, that does nothing for you. Deleted",1,scumbags expect you to pay crazy money just to play this silly game that does nothing for you deleted,-0.0708,0,trust
69315,Don't like how you run out of lives,4,dont like how you run out of lives,-0.2755,0,trust
129143,I uninstalled this game because of the stupid advertisement like aviator and others.,1,i uninstalled this game because of the stupid advertisement like aviator and others,-0.2263,0,negative
5654,Recent update sucks. Now the game isn't even enjoyable😕,1,recent update sucks now the game isnt even enjoyable,-0.6002,0,trust
105332,Game getting worse. Won't let you pass and definitely wants you to buy a lot of in game purchase for you to pass the stage. Will stop playing for good. If there is negative 5 I will rate this game as such.,1,game getting worse wont let you pass and definitely wants you to buy a lot of in game purchase for you to pass the stage will stop playing for good if there is negative 5 i will rate this game as such,-0.3818,0,negative
184935,Nakakatanggal stress sya.,5,nakakatanggal stress sya,-0.4215,0,negative
1254,#boycott Sweden 😡😡,1,boycott sweden,-0.3182,0,negative
7911,This game made me angry on level stuck on one level made one weak and no ad for one axtra move so it is boring and manditary is done,3,this game made me angry on level stuck on one level made one weak and no ad for one axtra move so it is boring and manditary is done,-0.8993,0,trust
2051,Decent game. I don't like the life system but it is what it is.,3,decent game i dont like the life system but it is what it is,-0.1419,0,trust
58559,Stress buster 😍,5,stress buster,-0.4215,0,negative
296353,What is the problem with the candy crush game,3,what is the problem with the candy crush game,-0.5106,0,negative
142949,Bugs have waste game I'm login my facebook account but coming my email account please check my problem,1,bugs have waste game im login my facebook account but coming my email account please check my problem,-0.3612,0,trust
158089,Worst 2 to 3 weeks need to clear hard level no extra life no booster I'm gonna uninstall it Not given any reward to acheave 3000 level Not even badge,1,worst 2 to 3 weeks need to clear hard level no extra life no booster im gonna uninstall it not given any reward to acheave 3000 level not even badge,-0.8518,0,trust
96447,Always luv a bit a candy crush :),5,always luv a bit a candy crush,-0.1531,0,trust
101753,Killer 🤣🤣,5,killer,-0.6486,0,trust
188227,Very bad ads better than othor games ads,1,very bad ads better than othor games ads,-0.1604,0,negative
152965,Worst game,1,worst game,-0.6249,0,trust
58872,"Difficulty is based on RNG needed to beat it, not on skill of matching.",1,difficulty is based on rng needed to beat it not on skill of matching,-0.34,0,negative
242158,Anytime I'm watching ad's it logs me out automatically which I find very annoying and stressful,3,anytime im watching ads it logs me out automatically which i find very annoying and stressful,-0.762,0,negative
119081,Game is struck in middle,2,game is struck in middle,-0.25,0,trust
295861,Mind disturbing help to the game 😁😀😇,5,mind disturbing help to the game,-0.1531,0,trust
79448,Stop ur ads irritating me,1,stop ur ads irritating me,-0.6369,0,negative
82522,Timing only.... Bore,4,timing only bore,-0.25,0,negative
68843,Wost add I hate 😑 the 🎮 add ........,1,wost add i hate the add,-0.5719,0,negative
49256,This game always calm me down even when I'm stress,4,this game always calm me down even when im stress,-0.128,0,positive
210913,bad,1,bad,-0.5423,0,negative
50876,"A mixed bag...entertaining, frustrating,",3,a mixed bagentertaining frustrating,-0.4404,0,trust
35743,Brilliant but sometimes frustrating 😃,5,brilliant but sometimes frustrating,-0.3506,0,trust
